Brand,Model Name,Model Image
archos,Archos 55 Cobalt Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_55_Cobalt_Plus.jpg
archos,Archos 50 Cobalt,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50_Cobalt.jpg
archos,Archos Diamond Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_Diamond_Plus.jpg
archos,Archos Diamond S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_Diamond_S.jpg
archos,Archos 50d Helium 4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50d_Helium_4G.jpg
archos,Archos 50b Helium 4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50b_Helium_4G.jpg
archos,Archos 50 Diamond,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50_Diamond.jpg
archos,Archos 40 Cesium,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_40_Cesium.jpg
archos,Archos 45c Platinum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_45c_Platinum.jpg
archos,Archos 40c Titanium,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_40c_Titanium.jpg
archos,Archos 50b Platinum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50b_Platinum.jpg
archos,Archos 80 Helium 4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_80_Helium_4G.jpg
archos,Archos 64 Xenon,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_64_Xenon.jpg
archos,Archos 50c Oxygen,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50c_Oxygen.jpg
archos,Archos 40b Titanium,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_40b_Titanium.jpg
archos,Archos 50 Helium 4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50_Helium_4G.jpg
archos,Archos 45 Helium 4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_45_Helium_4G.jpg
archos,Archos 50 Oxygen,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50_Oxygen.jpg
archos,Archos 53 Platinum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_53_Platinum.jpg
archos,Archos 50 Platinum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50_Platinum.jpg
archos,Archos 45 Platinum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_45_Platinum.jpg
archos,Archos 53 Titanium,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_53_Titanium.jpg
archos,Archos 50 Titanium,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_50_Titanium.jpg
archos,Archos 45 Titanium,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_45_Titanium.jpg
archos,Archos 40 Titanium,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/archos_Archos_40_Titanium.jpg
