Brand,Model Name,Model Image
bird,Bird M19,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_M19.jpg
bird,Bird V109,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_V109.jpg
bird,Bird S799,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S799.jpg
bird,Bird S699,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S699.jpg
bird,Bird V79,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_V79.jpg
bird,Bird S1186,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1186.jpg
bird,Bird S199,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S199.jpg
bird,Bird S789,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S789.jpg
bird,Bird V5510,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_V5510.jpg
bird,Bird DV10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_DV10.jpg
bird,Bird S590,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S590.jpg
bird,Bird S580,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S580.jpg
bird,Bird A150,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_A150.jpg
bird,Bird A130,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_A130.jpg
bird,Bird A120,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_A120.jpg
bird,Bird V09,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_V09.jpg
bird,Bird S570,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S570.jpg
bird,Bird SC24,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_SC24.jpg
bird,Bird G118,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_G118.jpg
bird,Bird S1190,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1190.jpg
bird,Bird S1180c,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1180c.jpg
bird,Bird S1160 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1160_Plus.jpg
bird,Bird S1160,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1160.jpg
bird,Bird S788,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S788.jpg
bird,Bird S288 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S288_Plus.jpg
bird,Bird S288,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S288.jpg
bird,Bird V09,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_V09.jpg
bird,Bird S570,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S570.jpg
bird,Bird SC24,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_SC24.jpg
bird,Bird G118,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_G118.jpg
bird,Bird S1190,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1190.jpg
bird,Bird S1180c,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1180c.jpg
bird,Bird S1160 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1160_Plus.jpg
bird,Bird S1160,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S1160.jpg
bird,Bird S788,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S788.jpg
bird,Bird S288 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S288_Plus.jpg
bird,Bird S288,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/bird_Bird_S288.jpg
