Brand,Model Name,Model Image
alcatel,alcatel Pulsemix,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pulsemix.jpg
alcatel,alcatel Idol 5s (USA),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_5s_(USA).jpg
alcatel,alcatel Flash (2017),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Flash_(2017).jpg
alcatel,alcatel U5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_U5.jpg
alcatel,alcatel A5 LED,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_A5_LED.jpg
alcatel,alcatel A3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_A3.jpg
alcatel,alcatel A3 XL,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_A3_XL.jpg
alcatel,alcatel Shine Lite,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Shine_Lite.jpg
alcatel,alcatel Pixi 4 Plus Power,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_4_Plus_Power.jpg
alcatel,alcatel Fierce 4,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fierce_4.jpg
alcatel,alcatel X1,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_X1.jpg
alcatel,alcatel Pixi 4 (5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_4_(5).jpg
alcatel,alcatel Flash Plus 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Flash_Plus_2.jpg
alcatel,alcatel Pop 7 LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_7_LTE.jpg
alcatel,alcatel Pop 4S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_4S.jpg
alcatel,alcatel Pop 4+,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_4+.jpg
alcatel,alcatel Pop 4,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_4.jpg
alcatel,alcatel Idol 4s Windows,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_4s_Windows.jpg
alcatel,alcatel Idol 4s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_4s.jpg
alcatel,alcatel Idol 4,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_4.jpg
alcatel,alcatel Fierce XL (Windows),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fierce_XL_(Windows).jpg
alcatel,alcatel CareTime,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_CareTime.jpg
alcatel,alcatel Pixi 4 (7),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_4_(7).jpg
alcatel,alcatel Pixi 4 (6) 3G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_4_(6)_3G.jpg
alcatel,alcatel Pixi 4 (6),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_4_(6).jpg
alcatel,alcatel Pixi 4 (4),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_4_(4).jpg
alcatel,alcatel Pixi 4 (3.5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_4_(3.5).jpg
alcatel,alcatel Pixi 3 (8) LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(8)_LTE.jpg
alcatel,alcatel Pop 3 (5.5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_3_(5.5).jpg
alcatel,alcatel Pop 3 (5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_3_(5).jpg
alcatel,alcatel Fierce XL,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fierce_XL.jpg
alcatel,alcatel Watch,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Watch.jpg
alcatel,alcatel GO Watch,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_GO_Watch.jpg
alcatel,alcatel Flash 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Flash_2.jpg
alcatel,alcatel 10.16G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_10.16G.jpg
alcatel,alcatel 2007,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_2007.jpg
alcatel,alcatel Idol 3C,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_3C.jpg
alcatel,alcatel Pixi 3 (10),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(10).jpg
alcatel,alcatel Pixi First,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_First.jpg
alcatel,alcatel Pop Up,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_Up.jpg
alcatel,alcatel Pop Star LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_Star_LTE.jpg
alcatel,alcatel Pop Star,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_Star.jpg
alcatel,alcatel Go Play,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Go_Play.jpg
alcatel,alcatel Flash Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Flash_Plus.jpg
alcatel,alcatel Pop Astro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_Astro.jpg
alcatel,alcatel Flash,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Flash.jpg
alcatel,alcatel Idol 3 (5.5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_3_(5.5).jpg
alcatel,alcatel Idol 3 (4.7),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_3_(4.7).jpg
alcatel,alcatel Orange Klif,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Orange_Klif.jpg
alcatel,alcatel Pixi 3 (5.5) LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(5.5)_LTE.jpg
alcatel,alcatel Pixi 3 (5.5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(5.5).jpg
alcatel,alcatel Pixi 3 (8) 3G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(8)_3G.jpg
alcatel,alcatel Pixi 3 (7) LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(7)_LTE.jpg
alcatel,alcatel Pixi 3 (7) 3G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(7)_3G.jpg
alcatel,alcatel Pixi 3 (7),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(7).jpg
alcatel,alcatel Pop 10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_10.jpg
alcatel,alcatel Pixi 3 (5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(5).jpg
alcatel,alcatel Pixi 3 (4.5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(4.5).jpg
alcatel,alcatel Pixi 3 (4),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(4).jpg
alcatel,alcatel Pixi 3 (3.5) Firefox,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(3.5)_Firefox.jpg
alcatel,alcatel Pixi 3 (3.5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_3_(3.5).jpg
alcatel,alcatel Pop D3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_D3.jpg
alcatel,alcatel Pop D1,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_D1.jpg
alcatel,alcatel Pop Icon,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_Icon.jpg
alcatel,alcatel Fire C 2G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fire_C_2G.jpg
alcatel,alcatel Pop 2 (5) Premium,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_2_(5)_Premium.jpg
alcatel,alcatel Pop 2 (5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_2_(5).jpg
alcatel,alcatel Pop 2 (4),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_2_(4).jpg
alcatel,alcatel Pop 2 (4.5) Dual SIM,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_2_(4.5)_Dual_SIM.jpg
alcatel,alcatel Pop 2 (4.5),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_2_(4.5).jpg
alcatel,alcatel Fierce 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fierce_2.jpg
alcatel,alcatel Evolve 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Evolve_2.jpg
alcatel,alcatel Pop 8S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_8S.jpg
alcatel,alcatel Hero 8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Hero_8.jpg
alcatel,alcatel Hero 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Hero_2.jpg
alcatel,alcatel Pixi 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_2.jpg
alcatel,alcatel Pop D5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_D5.jpg
alcatel,alcatel Pop C2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_C2.jpg
alcatel,alcatel Pixi 8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_8.jpg
alcatel,alcatel 2012,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_2012.jpg
alcatel,alcatel 2010,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_2010.jpg
alcatel,alcatel 2052,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_2052.jpg
alcatel,alcatel 2040,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_2040.jpg
alcatel,alcatel 2005,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_2005.jpg
alcatel,alcatel Pop 7S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_7S.jpg
alcatel,alcatel Pixi 7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pixi_7.jpg
alcatel,alcatel Pop S9,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_S9.jpg
alcatel,alcatel Pop S7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_S7.jpg
alcatel,alcatel Pop S3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_S3.jpg
alcatel,alcatel Fire 7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fire_7.jpg
alcatel,alcatel Fire S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fire_S.jpg
alcatel,alcatel Fire E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fire_E.jpg
alcatel,alcatel Fire C,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fire_C.jpg
alcatel,alcatel Idol 2 S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_2_S.jpg
alcatel,alcatel Idol 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_2.jpg
alcatel,alcatel Idol 2 Mini S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_2_Mini_S.jpg
alcatel,alcatel Idol 2 Mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_2_Mini.jpg
alcatel,alcatel Pop Fit,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_Fit.jpg
alcatel,alcatel 2001,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_2001.jpg
alcatel,alcatel 2000,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_2000.jpg
alcatel,alcatel Idol X+,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_X+.jpg
alcatel,alcatel Pop C9,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_C9.jpg
alcatel,alcatel Pop 8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_8.jpg
alcatel,alcatel Pop 7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_7.jpg
alcatel,alcatel Fierce,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Fierce.jpg
alcatel,alcatel Evolve,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Evolve.jpg
alcatel,alcatel Pop C7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_C7.jpg
alcatel,alcatel Pop C5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_C5.jpg
alcatel,alcatel Pop C3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_C3.jpg
alcatel,alcatel Pop C1,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Pop_C1.jpg
alcatel,alcatel One Touch Evo 8HD,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Evo_8HD.jpg
alcatel,alcatel Idol Alpha,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_Alpha.jpg
alcatel,alcatel Hero,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Hero.jpg
alcatel,alcatel Idol S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_S.jpg
alcatel,alcatel Idol Mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_Mini.jpg
alcatel,alcatel One Touch T10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_T10.jpg
alcatel,alcatel One Touch Snap LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Snap_LTE.jpg
alcatel,alcatel One Touch Pixi,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Pixi.jpg
alcatel,alcatel One Touch Snap,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Snap.jpg
alcatel,alcatel Idol X,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_Idol_X.jpg
alcatel,alcatel One Touch Fire,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Fire.jpg
alcatel,alcatel One Touch Star,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Star.jpg
alcatel,alcatel One Touch Scribe Easy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Scribe_Easy.jpg
alcatel,alcatel One Touch Evo 7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Evo_7.jpg
alcatel,alcatel One Touch Evo 7 HD,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Evo_7_HD.jpg
alcatel,alcatel One Touch Tab 8 HD,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Tab_8_HD.jpg
alcatel,alcatel One Touch Tab 7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Tab_7.jpg
alcatel,alcatel One Touch Tab 7 HD,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Tab_7_HD.jpg
alcatel,alcatel One Touch Idol Ultra,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Idol_Ultra.jpg
alcatel,alcatel One Touch Idol,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/alcatel_alcatel_One_Touch_Idol.jpg
