Brand,Model Name,Model Image
apple,Apple iPad 10.2 (2019),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_10.2_(2019).jpg
apple,Apple Watch Edition Series 5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_5.jpg
apple,Apple Watch Series 5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_5.jpg
apple,Apple Watch Series 5 Aluminum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_5_Aluminum.jpg
apple,Apple iPad Air (2019),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Air_(2019).jpg
apple,Apple iPad mini (2019),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_mini_(2019).jpg
apple,Apple iPad Pro 12.9 (2018),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_12.9_(2018).jpg
apple,Apple iPad Pro 11 (2018),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_11_(2018).jpg
apple,Apple iPhone XS Max,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_XS_Max.jpg
apple,Apple iPhone XS,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_XS.jpg
apple,Apple iPhone XR,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_XR.jpg
apple,Apple Watch Series 4,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_4.jpg
apple,Apple Watch Series 4 Aluminum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_4_Aluminum.jpg
apple,Apple iPad 9.7 (2018),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_9.7_(2018).jpg
apple,Apple iPhone X,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_X.jpg
apple,Apple iPhone 8 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_8_Plus.jpg
apple,Apple iPhone 8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_8.jpg
apple,Apple Watch Edition Series 3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_3.jpg
apple,Apple Watch Series 3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_3.jpg
apple,Apple Watch Series 3 Aluminum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_3_Aluminum.jpg
apple,Apple iPad Pro 12.9 (2017),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_12.9_(2017).jpg
apple,Apple iPad Pro 10.5 (2017),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_10.5_(2017).jpg
apple,Apple iPad 9.7 (2017),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_9.7_(2017).jpg
apple,Apple Watch Edition Series 2 42mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_2_42mm.jpg
apple,Apple Watch Edition Series 2 38mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_2_38mm.jpg
apple,Apple Watch Series 2 42mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_2_42mm.jpg
apple,Apple Watch Series 2 38mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_2_38mm.jpg
apple,Apple Watch Series 2 Aluminum 42mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_2_Aluminum_42mm.jpg
apple,Apple Watch Series 1 Aluminum 42mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_1_Aluminum_42mm.jpg
apple,Apple Watch Series 2 Aluminum 38mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_2_Aluminum_38mm.jpg
apple,Apple Watch Series 1 Aluminum 38mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_1_Aluminum_38mm.jpg
apple,Apple iPhone 7 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_7_Plus.jpg
apple,Apple iPhone 7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_7.jpg
apple,Apple iPad Pro 9.7 (2016),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_9.7_(2016).jpg
apple,Apple iPhone SE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_SE.jpg
apple,Apple iPhone 6s Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_6s_Plus.jpg
apple,Apple iPhone 6s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_6s.jpg
apple,Apple iPad Pro 12.9 (2015),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_12.9_(2015).jpg
apple,Apple iPad mini 4 (2015),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_mini_4_(2015).jpg
apple,Apple Watch Edition 42mm (1st gen),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_42mm_(1st_gen).jpg
apple,Apple Watch Edition 38mm (1st gen),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_38mm_(1st_gen).jpg
apple,Apple Watch 42mm (1st gen),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_42mm_(1st_gen).jpg
apple,Apple Watch 38mm (1st gen),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_38mm_(1st_gen).jpg
apple,Apple Watch Sport 42mm (1st gen),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Sport_42mm_(1st_gen).jpg
apple,Apple Watch Sport 38mm (1st gen),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Sport_38mm_(1st_gen).jpg
apple,Apple iPad Air 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Air_2.jpg
apple,Apple iPad mini 3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_mini_3.jpg
apple,Apple iPhone 6 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_6_Plus.jpg
apple,Apple iPhone 6,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_6.jpg
apple,Apple iPad Air,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Air.jpg
apple,Apple iPad mini 2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_mini_2.jpg
apple,Apple iPhone 5s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_5s.jpg
apple,Apple iPhone 5c,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_5c.jpg
apple,Apple iPad mini Wi-Fi,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_mini_Wi-Fi.jpg
apple,Apple iPad mini Wi-Fi + Cellular,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_mini_Wi-Fi_+_Cellular.jpg
apple,Apple iPad 4 Wi-Fi,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_4_Wi-Fi.jpg
apple,Apple iPad 4 Wi-Fi + Cellular,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_4_Wi-Fi_+_Cellular.jpg
apple,Apple iPhone 5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_5.jpg
apple,Apple iPad 3 Wi-Fi + Cellular,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_3_Wi-Fi_+_Cellular.jpg
apple,Apple iPad 3 Wi-Fi,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_3_Wi-Fi.jpg
apple,Apple iPhone 4s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_4s.jpg
apple,Apple iPad 2 Wi-Fi + 3G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_2_Wi-Fi_+_3G.jpg
apple,Apple iPad 2 Wi-Fi,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_2_Wi-Fi.jpg
apple,Apple iPad 2 CDMA,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_2_CDMA.jpg
apple,Apple iPhone 4,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_4.jpg
apple,Apple iPhone 4 CDMA,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_4_CDMA.jpg
apple,Apple iPad Wi-Fi + 3G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Wi-Fi_+_3G.jpg
apple,Apple iPad Wi-Fi,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Wi-Fi.jpg
apple,Apple iPhone 3GS,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_3GS.jpg
apple,Apple iPhone 3G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_3G.jpg
apple,Apple iPhone,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone.jpg
apple,Apple iPad Air (2020),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Air_(2020).jpg
apple,Apple iPad 10.2 (2020),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_10.2_(2020).jpg
apple,Apple Watch SE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_SE.jpg
apple,Apple Watch Series 6 Aluminum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_6_Aluminum.jpg
apple,Apple Watch Series 6,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_6.jpg
apple,Apple Watch Edition Series 6,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_6.jpg
apple,Apple iPhone SE (2020),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_SE_(2020).jpg
apple,Apple iPad Pro 12.9 (2020),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_12.9_(2020).jpg
apple,Apple iPad Pro 11 (2020),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_11_(2020).jpg
apple,Apple iPhone 11 Pro Max,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_11_Pro_Max.jpg
apple,Apple iPhone 11 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_11_Pro.jpg
apple,Apple iPhone 11,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_11.jpg
apple,Apple iPad 10.2 (2019),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_10.2_(2019).jpg
apple,Apple Watch Edition Series 5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_5.jpg
apple,Apple Watch Series 5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_5.jpg
apple,Apple Watch Series 5 Aluminum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_5_Aluminum.jpg
apple,Apple iPad Air (2019),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Air_(2019).jpg
apple,Apple iPad mini (2019),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_mini_(2019).jpg
apple,Apple iPad Pro 12.9 (2018),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_12.9_(2018).jpg
apple,Apple iPad Pro 11 (2018),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_11_(2018).jpg
apple,Apple iPhone XS Max,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_XS_Max.jpg
apple,Apple iPhone XS,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_XS.jpg
apple,Apple iPhone XR,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_XR.jpg
apple,Apple Watch Series 4,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_4.jpg
apple,Apple Watch Series 4 Aluminum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_4_Aluminum.jpg
apple,Apple iPad 9.7 (2018),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_9.7_(2018).jpg
apple,Apple iPhone X,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_X.jpg
apple,Apple iPhone 8 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_8_Plus.jpg
apple,Apple iPhone 8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPhone_8.jpg
apple,Apple Watch Edition Series 3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_3.jpg
apple,Apple Watch Series 3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_3.jpg
apple,Apple Watch Series 3 Aluminum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_3_Aluminum.jpg
apple,Apple iPad Pro 12.9 (2017),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_12.9_(2017).jpg
apple,Apple iPad Pro 10.5 (2017),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_Pro_10.5_(2017).jpg
apple,Apple iPad 9.7 (2017),/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_iPad_9.7_(2017).jpg
apple,Apple Watch Edition Series 2 42mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_2_42mm.jpg
apple,Apple Watch Edition Series 2 38mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Edition_Series_2_38mm.jpg
apple,Apple Watch Series 2 42mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_2_42mm.jpg
apple,Apple Watch Series 2 38mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_2_38mm.jpg
apple,Apple Watch Series 2 Aluminum 42mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_2_Aluminum_42mm.jpg
apple,Apple Watch Series 1 Aluminum 42mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_1_Aluminum_42mm.jpg
apple,Apple Watch Series 2 Aluminum 38mm,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/apple_Apple_Watch_Series_2_Aluminum_38mm.jpg
