Brand,Model Name,Model Image
allview,Allview V2 Viper i,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V2_Viper_i.jpg
allview,Allview P8 Energy mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P8_Energy_mini.jpg
allview,Allview P5 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Pro.jpg
allview,Allview AX4 Nano Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_AX4_Nano_Plus.jpg
allview,Allview Viva C701,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_C701.jpg
allview,Allview P6 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Pro.jpg
allview,Allview P8 Energy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P8_Energy.jpg
allview,Allview P5 Energy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Energy.jpg
allview,Allview E4,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E4.jpg
allview,Allview E4 Lite,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E4_Lite.jpg
allview,Allview E3 Living,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E3_Living.jpg
allview,Allview A5 Easy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_A5_Easy.jpg
allview,Allview E2 Jump,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E2_Jump.jpg
allview,Allview E3 Sign,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E3_Sign.jpg
allview,Allview P4 Life,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P4_Life.jpg
allview,Allview P5 Life,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Life.jpg
allview,Allview P6 Energy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Energy.jpg
allview,Allview Viper E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viper_E.jpg
allview,Allview Viper L,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viper_L.jpg
allview,Allview V1 Viper i4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V1_Viper_i4G.jpg
allview,Allview V1 Viper S4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V1_Viper_S4G.jpg
allview,Allview X2 Soul Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Soul_Pro.jpg
allview,Allview W1i,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_W1i.jpg
allview,Allview W1s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_W1s.jpg
allview,Allview X2 Xtreme,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Xtreme.jpg
allview,Allview P6 Life,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Life.jpg
allview,Allview C5 Smiley,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_C5_Smiley.jpg
allview,Allview C6 Quad 4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_C6_Quad_4G.jpg
allview,Allview E2 Living,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E2_Living.jpg
allview,Allview Twin X2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Twin_X2.jpg
allview,Allview P7 Seon,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P7_Seon.jpg
allview,Allview X1 Xtreme Mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X1_Xtreme_Mini.jpg
allview,Allview X2 Soul Mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Soul_Mini.jpg
allview,Allview Impera M,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Impera_M.jpg
allview,Allview Impera S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Impera_S.jpg
allview,Allview Impera i,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Impera_i.jpg
allview,Allview A6 Quad,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_A6_Quad.jpg
allview,Allview X2 Soul,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Soul.jpg
allview,Allview P7 Xtreme,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P7_Xtreme.jpg
allview,Allview X1 Xtreme,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X1_Xtreme.jpg
allview,Allview V1 Viper S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V1_Viper_S.jpg
allview,Allview Wi10N PRO,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Wi10N_PRO.jpg
allview,Allview Wi8G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Wi8G.jpg
allview,Allview Wi7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Wi7.jpg
allview,Allview Viva i10G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_i10G.jpg
allview,Allview Viva H10 HD,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_H10_HD.jpg
allview,Allview Viva H10 LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_H10_LTE.jpg
allview,Allview Viva H8 LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_H8_LTE.jpg
allview,Allview Viva H7S,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_H7S.jpg
allview,Allview Viva H7 LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_H7_LTE.jpg
allview,Allview Viva D8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_D8.jpg
allview,Allview AX4 Nano,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_AX4_Nano.jpg
allview,Allview AX3 Party,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_AX3_Party.jpg
allview,Allview Viva i8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_i8.jpg
allview,Allview Viva Q7 Life,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_Q7_Life.jpg
allview,Allview 3 Speed Quad HD,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_3_Speed_Quad_HD.jpg
allview,Allview City Life,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_City_Life.jpg
allview,Allview 2 Speed Quad,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_2_Speed_Quad.jpg
allview,Allview City+,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_City+.jpg
allview,Allview Viva H8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_H8.jpg
allview,Allview Viva Q8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_Q8.jpg
allview,Allview Start M7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Start_M7.jpg
allview,Allview P6 Quad Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Quad_Plus.jpg
allview,Allview A5 Quad,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_A5_Quad.jpg
allview,Allview P5 Symbol,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Symbol.jpg
allview,Allview X1 Soul Mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X1_Soul_Mini.jpg
allview,Allview X1 Soul,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X1_Soul.jpg
allview,Allview A4 Duo,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_A4_Duo.jpg
allview,Allview A5 Duo,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_A5_Duo.jpg
allview,Allview H2 Qubo,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_H2_Qubo.jpg
allview,Allview Viper i V1,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viper_i_V1.jpg
allview,Allview Viper V1,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viper_V1.jpg
allview,Allview P5 Qmax,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Qmax.jpg
allview,Allview P6 Quad,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Quad.jpg
allview,Allview Simply S5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Simply_S5.jpg
allview,Allview A4ALL,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_A4ALL.jpg
allview,Allview P5 Quad,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Quad.jpg
allview,Allview P6 Stony,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Stony.jpg
allview,Allview P4 Duo,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P4_Duo.jpg
allview,Allview P5 Mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Mini.jpg
allview,Allview P5 AllDro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_AllDro.jpg
allview,Allview P4 AllDro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P4_AllDro.jpg
allview,Allview P3 AllDro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P3_AllDro.jpg
allview,Allview P2 AllDro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P2_AllDro.jpg
allview,Allview P1 AllDro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P1_AllDro.jpg
allview,Allview L4 Class,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_L4_Class.jpg
allview,Allview M6 Stark,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_M6_Stark.jpg
allview,Allview X3 Soul Lite,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X3_Soul_Lite.jpg
allview,Allview P6 Energy Lite,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Energy_Lite.jpg
allview,Allview AX501Q,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_AX501Q.jpg
allview,Allview Viva H1001 LTE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_H1001_LTE.jpg
allview,Allview V2 Viper i4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V2_Viper_i4G.jpg
allview,Allview V2 Viper e,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V2_Viper_e.jpg
allview,Allview P6 Lite,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Lite.jpg
allview,Allview X3 Soul Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X3_Soul_Pro.jpg
allview,Allview X3 Soul mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X3_Soul_mini.jpg
allview,Allview P8 Energy Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P8_Energy_Pro.jpg
allview,Allview P6 eMagic,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_eMagic.jpg
allview,Allview P5 eMagic,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_eMagic.jpg
allview,Allview P4 eMagic,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P4_eMagic.jpg
allview,Allview X3 Soul,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X3_Soul.jpg
allview,Allview X2 Soul Style + Platinum,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Soul_Style_+_Platinum.jpg
allview,Allview X2 Soul Style,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Soul_Style.jpg
allview,Allview X2 Soul Lite,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Soul_Lite.jpg
allview,Allview V2 Viper X+,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V2_Viper_X+.jpg
allview,Allview V2 Viper X,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V2_Viper_X.jpg
allview,Allview V2 Viper,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V2_Viper.jpg
allview,Allview V2 Viper i,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V2_Viper_i.jpg
allview,Allview P8 Energy mini,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P8_Energy_mini.jpg
allview,Allview P5 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Pro.jpg
allview,Allview AX4 Nano Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_AX4_Nano_Plus.jpg
allview,Allview Viva C701,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viva_C701.jpg
allview,Allview P6 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Pro.jpg
allview,Allview P8 Energy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P8_Energy.jpg
allview,Allview P5 Energy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Energy.jpg
allview,Allview E4,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E4.jpg
allview,Allview E4 Lite,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E4_Lite.jpg
allview,Allview E3 Living,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E3_Living.jpg
allview,Allview A5 Easy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_A5_Easy.jpg
allview,Allview E2 Jump,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E2_Jump.jpg
allview,Allview E3 Sign,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E3_Sign.jpg
allview,Allview P4 Life,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P4_Life.jpg
