Brand,Model Name,Model Image
blackberry,BlackBerry Pearl 8120,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Pearl_8120.jpg
blackberry,BlackBerry Curve 8330,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8330.jpg
blackberry,BlackBerry Curve 8320,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8320.jpg
blackberry,BlackBerry Curve 8310,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8310.jpg
blackberry,BlackBerry Curve 8300,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8300.jpg
blackberry,BlackBerry 8820,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8820.jpg
blackberry,BlackBerry 8830 World Edition,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8830_World_Edition.jpg
blackberry,BlackBerry 8800,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8800.jpg
blackberry,BlackBerry Pearl 8100,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Pearl_8100.jpg
blackberry,BlackBerry 7130g,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7130g.jpg
blackberry,BlackBerry 7130c,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7130c.jpg
blackberry,BlackBerry 7130v,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7130v.jpg
blackberry,BlackBerry 8707v,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8707v.jpg
blackberry,BlackBerry 8700c,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8700c.jpg
blackberry,BlackBerry 7100x,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7100x.jpg
blackberry,BlackBerry 7100t,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7100t.jpg
blackberry,BlackBerry 7100v,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7100v.jpg
blackberry,BlackBerry 7290,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7290.jpg
blackberry,BlackBerry 7730,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7730.jpg
blackberry,BlackBerry 7230,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7230.jpg
blackberry,BlackBerry 6720,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_6720.jpg
blackberry,BlackBerry 6230,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_6230.jpg
blackberry,BlackBerry Z20,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Z20.jpg
blackberry,BlackBerry A10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_A10.jpg
blackberry,BlackBerry Porsche Design P'9531,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Porsche_Design_P'9531.jpg
blackberry,BlackBerry Playbook 2012,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Playbook_2012.jpg
blackberry,BlackBerry Curve Touch,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_Touch.jpg
blackberry,BlackBerry Curve Touch CDMA,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_Touch_CDMA.jpg
blackberry,BlackBerry Curve 8530,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8530.jpg
blackberry,BlackBerry Curve 8520,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8520.jpg
blackberry,BlackBerry Tour 9630,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Tour_9630.jpg
blackberry,BlackBerry Curve 8980,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8980.jpg
blackberry,BlackBerry Curve 8900,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8900.jpg
blackberry,BlackBerry Storm3,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Storm3.jpg
blackberry,BlackBerry Storm 9500,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Storm_9500.jpg
blackberry,BlackBerry Storm 9530,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Storm_9530.jpg
blackberry,BlackBerry Pearl Flip 8230,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Pearl_Flip_8230.jpg
blackberry,BlackBerry Pearl Flip 8220,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Pearl_Flip_8220.jpg
blackberry,BlackBerry Bold 9000,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Bold_9000.jpg
blackberry,BlackBerry Volt,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Volt.jpg
blackberry,BlackBerry Pearl 8130,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Pearl_8130.jpg
blackberry,BlackBerry Pearl 8110,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Pearl_8110.jpg
blackberry,BlackBerry Pearl 8120,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Pearl_8120.jpg
blackberry,BlackBerry Curve 8330,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8330.jpg
blackberry,BlackBerry Curve 8320,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8320.jpg
blackberry,BlackBerry Curve 8310,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8310.jpg
blackberry,BlackBerry Curve 8300,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_8300.jpg
blackberry,BlackBerry 8820,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8820.jpg
blackberry,BlackBerry 8830 World Edition,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8830_World_Edition.jpg
blackberry,BlackBerry 8800,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8800.jpg
blackberry,BlackBerry Pearl 8100,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Pearl_8100.jpg
blackberry,BlackBerry 7130g,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7130g.jpg
blackberry,BlackBerry 7130c,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7130c.jpg
blackberry,BlackBerry 7130v,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7130v.jpg
blackberry,BlackBerry 8707v,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8707v.jpg
blackberry,BlackBerry 8700c,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_8700c.jpg
blackberry,BlackBerry 7100x,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7100x.jpg
blackberry,BlackBerry 7100t,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7100t.jpg
blackberry,BlackBerry 7100v,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7100v.jpg
blackberry,BlackBerry 7290,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7290.jpg
blackberry,BlackBerry 7730,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7730.jpg
blackberry,BlackBerry 7230,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_7230.jpg
blackberry,BlackBerry 6720,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_6720.jpg
blackberry,BlackBerry 6230,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_6230.jpg
blackberry,BlackBerry Z20,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Z20.jpg
blackberry,BlackBerry A10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_A10.jpg
blackberry,BlackBerry Porsche Design P'9531,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Porsche_Design_P'9531.jpg
blackberry,BlackBerry Playbook 2012,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Playbook_2012.jpg
blackberry,BlackBerry Curve Touch,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_Touch.jpg
blackberry,BlackBerry Curve Touch CDMA,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackberry_BlackBerry_Curve_Touch_CDMA.jpg
