Brand,Model Name,Model Image
blackview,Blackview Tab 12 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_12_Pro.jpg
blackview,Blackview BV5300 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5300_Pro.jpg
blackview,Blackview Tab 8 WiFi,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_8_WiFi.jpg
blackview,Blackview BV8900,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV8900.jpg
blackview,Blackview Tab 11 WiFi,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_11_WiFi.jpg
blackview,Blackview BV9300,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV9300.jpg
blackview,Blackview A53 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A53_Pro.jpg
blackview,Blackview A52 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A52_Pro.jpg
blackview,Blackview A53,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A53.jpg
blackview,Blackview Tab 16,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_16.jpg
blackview,Blackview Tab 11 SE,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_11_SE.jpg
blackview,Blackview Tab 5,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_5.jpg
blackview,Blackview BV9200,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV9200.jpg
blackview,Blackview BV5200 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5200_Pro.jpg
blackview,Blackview A85,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A85.jpg
blackview,Blackview A52,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A52.jpg
blackview,Blackview BV7200,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV7200.jpg
blackview,Blackview Tab 15,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_15.jpg
blackview,Blackview BV5200,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5200.jpg
blackview,Blackview BV7100,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV7100.jpg
blackview,Blackview Tab 13,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_13.jpg
blackview,Blackview Tab 7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_7.jpg
blackview,Blackview Tab 12,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_12.jpg
blackview,Blackview BL8800 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BL8800_Pro.jpg
blackview,Blackview BL8800,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BL8800.jpg
blackview,Blackview A55 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A55_Pro.jpg
blackview,Blackview A50,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A50.jpg
blackview,Blackview A95,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A95.jpg
blackview,Blackview BV6600 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV6600_Pro.jpg
blackview,Blackview BV6600E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV6600E.jpg
blackview,Blackview BV4900s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV4900s.jpg
blackview,Blackview Tab 11,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_11.jpg
blackview,Blackview Tab 6,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_6.jpg
blackview,Blackview A90,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A90.jpg
blackview,Blackview Tab 9,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_9.jpg
blackview,Blackview BV6600,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV6600.jpg
blackview,Blackview A100,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A100.jpg
blackview,Blackview Tab 10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_10.jpg
blackview,Blackview BL5000,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BL5000.jpg
blackview,Blackview A70,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A70.jpg
blackview,Blackview A80s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A80s.jpg
blackview,Blackview Tab 8E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_8E.jpg
blackview,Blackview BV8800,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV8800.jpg
blackview,Blackview A70 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A70_Pro.jpg
blackview,Blackview Tab 10 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_10_Pro.jpg
blackview,Blackview A55,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A55.jpg
blackview,Blackview BV9900E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV9900E.jpg
blackview,Blackview BV4900 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV4900_Pro.jpg
blackview,Blackview BL6000 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BL6000_Pro.jpg
blackview,Blackview BV5100,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5100.jpg
blackview,Blackview Tab 8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_8.jpg
blackview,Blackview BV6300 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV6300_Pro.jpg
blackview,Blackview A80 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A80_Plus.jpg
blackview,Blackview BV4900,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV4900.jpg
blackview,Blackview BV9800 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV9800_Pro.jpg
blackview,Blackview BV5900,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5900.jpg
blackview,Blackview S6,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_S6.jpg
blackview,Blackview S8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_S8.jpg
blackview,Blackview P6000,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_P6000.jpg
blackview,Blackview A10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A10.jpg
blackview,Blackview A7 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A7_Pro.jpg
blackview,Blackview A7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A7.jpg
blackview,Blackview BV5200 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5200_Pro.jpg
blackview,Blackview A85,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A85.jpg
blackview,Blackview A52,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A52.jpg
blackview,Blackview BV7200,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV7200.jpg
blackview,Blackview Tab 15,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_15.jpg
blackview,Blackview BV5200,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5200.jpg
blackview,Blackview BV7100,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV7100.jpg
blackview,Blackview Tab 13,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_13.jpg
blackview,Blackview Tab 7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_7.jpg
blackview,Blackview Tab 12,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_12.jpg
blackview,Blackview BL8800 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BL8800_Pro.jpg
blackview,Blackview BL8800,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BL8800.jpg
blackview,Blackview A55 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A55_Pro.jpg
blackview,Blackview A50,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A50.jpg
blackview,Blackview A95,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A95.jpg
blackview,Blackview BV6600 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV6600_Pro.jpg
blackview,Blackview BV6600E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV6600E.jpg
blackview,Blackview BV4900s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV4900s.jpg
blackview,Blackview Tab 11,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_11.jpg
blackview,Blackview Tab 6,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_6.jpg
blackview,Blackview A90,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A90.jpg
blackview,Blackview Tab 9,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_9.jpg
blackview,Blackview BV6600,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV6600.jpg
blackview,Blackview A100,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A100.jpg
blackview,Blackview Tab 10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_10.jpg
blackview,Blackview BL5000,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BL5000.jpg
blackview,Blackview A70,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A70.jpg
blackview,Blackview A80s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A80s.jpg
blackview,Blackview Tab 8E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_8E.jpg
blackview,Blackview BV8800,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV8800.jpg
blackview,Blackview A70 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A70_Pro.jpg
blackview,Blackview Tab 10 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_10_Pro.jpg
blackview,Blackview A55,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A55.jpg
blackview,Blackview BV9900E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV9900E.jpg
blackview,Blackview BV4900 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV4900_Pro.jpg
blackview,Blackview BL6000 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BL6000_Pro.jpg
blackview,Blackview BV5100,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5100.jpg
blackview,Blackview Tab 8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_Tab_8.jpg
blackview,Blackview BV6300 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV6300_Pro.jpg
blackview,Blackview A80 Plus,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A80_Plus.jpg
blackview,Blackview BV4900,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV4900.jpg
blackview,Blackview BV9800 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV9800_Pro.jpg
blackview,Blackview BV5900,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_BV5900.jpg
blackview,Blackview S6,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_S6.jpg
blackview,Blackview S8,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_S8.jpg
blackview,Blackview P6000,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_P6000.jpg
blackview,Blackview A10,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A10.jpg
blackview,Blackview A7 Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A7_Pro.jpg
blackview,Blackview A7,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/blackview_Blackview_A7.jpg
